id,proba,label
30792,1.9229990357416682e-05,0
83901,1.7136851965915412e-05,0
23705,1.475701265007956e-05,0
49806,3.572633067960851e-05,0
40813,1.2490886547311675e-05,0
1468,4.2396539356559515e-05,0
10589,1.8360535250394605e-05,0
70132,1.7441858290112577e-05,0
65319,1.6919510017032735e-05,0
36281,1.2021679140161723e-05,0
83965,0.999954104423523,1
30156,1.6646594303892925e-05,0
61450,1.970434095710516e-05,0
21078,0.9999665021896362,1
65914,1.6650419638608582e-05,0
28637,1.2827008504245896e-05,0
92067,1.2755136594932992e-05,0
13652,0.9999650716781616,1
80197,1.4312463463284075e-05,0
47601,0.9999693632125854,1
86713,0.9999721050262451,1
70329,2.2048114260542206e-05,0
48015,1.4804600141360424e-05,0
23510,0.9999524354934692,1
7826,1.5198142136796378e-05,0
9867,0.9963937401771545,1
1275,1.8859260308090597e-05,0
37862,0.9999704360961914,1
37825,0.9999656677246094,1
83064,0.99996018409729,1
71903,1.4764669685973786e-05,0
62913,0.9999587535858154,1
13958,0.9999685287475586,1
8164,0.9998162388801575,1
63517,1.250953118869802e-05,0
93861,0.999971866607666,1
51407,0.9999477863311768,1
28574,0.9999517202377319,1
94731,1.3313649105839431e-05,0
85073,3.145453956676647e-05,0
4762,1.730446092551574e-05,0
8125,0.9999738931655884,1
63749,1.1508340321597643e-05,0
59731,0.9999551773071289,1
98523,1.4715416000399273e-05,0
36079,2.4333541659871116e-05,0
21753,1.4964858564781025e-05,0
17345,0.9999651908874512,1
97041,2.911910087277647e-05,0
89640,0.9999674558639526,1
73981,1.705370596027933e-05,0
56208,1.3547729395213537e-05,0
7234,1.5999145034584217e-05,0
37021,0.9999374151229858,1
97108,1.1423422620282508e-05,0
32507,1.5869587514316663e-05,0
3927,0.9999673366546631,1
53607,0.9999704360961914,1
15806,1.5801355402800255e-05,0
48250,0.9999687671661377,1
70153,1.5007104593678378e-05,0
90183,0.9999710321426392,1
47205,4.7967878344934434e-05,0
23648,0.9999629259109497,1
28670,0.9999605417251587,1
30742,0.9999744892120361,1
68531,0.999956488609314,1
1793,0.9999629259109497,1
70452,0.5227293968200684,1
61483,1.999646883632522e-05,0
4892,1.2388790310069453e-05,0
41739,1.2248453458596487e-05,0
62135,0.99994957447052,1
60573,1.3518148989533074e-05,0
19526,9.666767437011003e-05,0
28163,1.2407709618855733e-05,0
4695,0.9999408721923828,1
87513,2.31193371291738e-05,0
56071,0.9999070167541504,1
9821,2.1288535208441317e-05,0
42853,0.9999674558639526,1
2795,1.388811051583616e-05,0
25164,1.9442919438006356e-05,0
24356,2.123436024703551e-05,0
53420,1.4201056728779804e-05,0
92180,0.021312391385436058,0
59046,0.9999642372131348,1
76521,0.9999579191207886,1
75468,0.9999548196792603,1
23164,1.797542608983349e-05,0
35642,0.9999743700027466,1
48573,1.6395943021052517e-05,0
38927,0.480206698179245,0
42813,1.8526996427681297e-05,0
12704,0.999969482421875,1
74650,1.4018354704603553e-05,0
30174,1.3089854292047676e-05,0
38402,1.983601578103844e-05,0
39675,1.3300756108947098e-05,0
19705,0.999964714050293,1
5483,1.2057042113156058e-05,0
64059,1.2921523193654139e-05,0
29703,0.9999725818634033,1
98145,0.9999548196792603,1
76534,0.9999668598175049,1
47582,1.7018142898450606e-05,0
35602,0.9999436140060425,1
71845,1.2015868378512096e-05,0
13460,1.7526543160784058e-05,0
96402,0.9999734163284302,1
57124,0.9999489784240723,1
84317,1.5974890629877336e-05,0
14507,0.9999710321426392,1
53194,0.9999707937240601,1
85967,2.717128154472448e-05,0
92743,2.327125912415795e-05,0
63012,1.1505706424941309e-05,0
64523,4.837626329390332e-05,0
36814,1.2275875633349642e-05,0
5917,0.9999747276306152,1
25914,1.3241196029412095e-05,0
49705,0.9999597072601318,1
1749,1.47437467603595e-05,0
43798,1.2908296412206255e-05,0
18254,1.2395101293805055e-05,0
16548,2.8832249881816097e-05,0
28045,1.4991369425843004e-05,0
49687,1.5780786270624958e-05,0
93487,1.605672514415346e-05,0
21035,1.3081343240628485e-05,0
63210,1.6428371964138933e-05,0
96172,0.9999680519104004,1
48679,1.5044879546621814e-05,0
15638,1.6827756553539075e-05,0
87315,1.9555944163585082e-05,0
56231,1.887432335934136e-05,0
91753,3.253770773881115e-05,0
67091,1.3920014680479653e-05,0
78052,3.372065839357674e-05,0
79623,1.4279115021054167e-05,0
82940,1.3649685570271686e-05,0
23908,0.9989703893661499,1
39640,0.9999738931655884,1
81207,2.975185270770453e-05,0
73198,1.570035601616837e-05,0
58321,1.9630328097264282e-05,0
30548,1.5069922483235132e-05,0
62745,7.834370626369491e-05,0
14690,2.3437181880581193e-05,0
40916,0.9999638795852661,1
3162,1.3670111911778804e-05,0
38162,1.543213329568971e-05,0
98241,0.999964714050293,1
87326,2.057297751889564e-05,0
98034,1.4912974620528985e-05,0
40627,0.9999505281448364,1
84276,2.3564029106637463e-05,0
16053,1.41102045745356e-05,0
67983,0.999975323677063,1
92148,0.9999597072601318,1
84295,0.9999611377716064,1
72658,1.3264148947200738e-05,0
86753,0.9999740123748779,1
13209,0.9999752044677734,1
81390,1.8348211597185582e-05,0
91034,1.616169720364269e-05,0
60235,0.9999734163284302,1
86075,0.9999697208404541,1
30816,0.999972939491272,1
49063,0.00012500998855102807,0
51480,1.3045988453086466e-05,0
80165,2.3761122065479867e-05,0
89521,0.9999680519104004,1
91764,3.098686647717841e-05,0
8349,0.480206698179245,0
35784,1.6485186279169284e-05,0
95846,0.9999536275863647,1
21560,2.0891886379104108e-05,0
28451,1.21980847325176e-05,0
58372,1.4615177860832773e-05,0
94836,1.2024614989059046e-05,0
50312,0.9999682903289795,1
54713,1.2423788575688377e-05,0
63805,0.9999444484710693,1
35402,0.9999679327011108,1
93084,1.995199272641912e-05,0
85743,1.4294102584244683e-05,0
54639,5.736237289966084e-05,0
94628,2.255082108604256e-05,0
74513,0.9999096393585205,1
69348,2.7990246962872334e-05,0
74062,1.1735868611140177e-05,0
39815,2.0316478185122833e-05,0
62931,0.999954342842102,1
95672,1.7218828361365013e-05,0
61382,1.9359235011506826e-05,0
67183,0.9999715089797974,1
45037,0.9999749660491943,1
28930,2.9135631848475896e-05,0
57042,0.9999649524688721,1
4591,1.4566297977580689e-05,0
36985,1.8240514691569842e-05,0
48136,0.025491947308182716,0
26973,1.3792471690976527e-05,0
71245,0.9999680519104004,1
30128,2.2837119104224257e-05,0
5372,1.3325792679097503e-05,0
36478,2.1314783225534484e-05,0
46870,0.999964714050293,1
31896,2.2565771359950304e-05,0
82346,1.924281423271168e-05,0
57348,0.9369242787361145,1
75380,0.9999692440032959,1
32674,1.3454638065013569e-05,0
20739,1.650952617637813e-05,0
30549,1.5846539099584334e-05,0
94675,2.4874447262845933e-05,0
34178,1.821424848458264e-05,0
71046,0.9999688863754272,1
74190,1.4393248420674354e-05,0
64087,0.9999603033065796,1
31450,1.7814430975704454e-05,0
27608,1.905524914036505e-05,0
98245,1.3156660315871704e-05,0
91863,0.9999632835388184,1
75096,1.4361411558638792e-05,0
78064,0.9999608993530273,1
51972,3.480397572275251e-05,0
31729,1.581475771672558e-05,0
96152,2.6291789254173636e-05,0
9352,0.9999716281890869,1
43650,1.7088121239794418e-05,0
62531,1.446612714062212e-05,0
81293,1.3568597751145717e-05,0
38495,0.9999635219573975,1
95281,1.4192772141541354e-05,0
43657,0.9999606609344482,1
76810,1.6734424207243137e-05,0
6412,0.9999653100967407,1
27365,1.4930761608411558e-05,0
47251,0.9999676942825317,1
45389,0.9999600648880005,1
8569,1.2836198948207311e-05,0
81260,0.9999616146087646,1
37260,2.2965165044297464e-05,0
4827,0.9999668598175049,1
9215,1.4376127182913478e-05,0
38752,2.36061132454779e-05,0
85290,1.4071019904804416e-05,0
47053,0.9999282360076904,1
6547,0.9999568462371826,1
50386,1.4204862964106724e-05,0
42715,2.0346760720713064e-05,0
48271,0.9999719858169556,1
19504,2.4102679162751883e-05,0
73956,4.4036070903530344e-05,0
95067,1.9287530449219048e-05,0
86135,1.3406250218395144e-05,0
41263,1.3341383237275295e-05,0
15847,1.2190838788228575e-05,0
82539,0.5324074625968933,1
4912,0.9999749660491943,1
34910,1.3662213859788608e-05,0
67092,1.4971682503528427e-05,0
86457,1.7091839254135266e-05,0
74658,3.283235491835512e-05,0
67031,1.2971934665984008e-05,0
67810,0.9999731779098511,1
30726,1.7683589248917997e-05,0
56834,0.9999650716781616,1
46817,1.7005795598379336e-05,0
67938,1.455543861084152e-05,0
65108,1.845216320361942e-05,0
1274,2.2695629013469443e-05,0
17450,0.999971866607666,1
